t,Vin,Vout RC = 1,Vout RC = 0.1,Vout RC = 0.01
4.5600000000000005,1.0,0.16966012428332272,0.9926045708054985,1.0
4.57,1.0,0.177922144090708,0.9933083383362202,1.0
4.58,1.0,0.186101955427449,0.9939451335892997,1.0
4.59,1.0,0.1942003762814958,0.994521329814108,1.0
4.6000000000000005,1.0,0.20221821650168237,0.995042693765673,1.0
4.61,1.0,0.21015627787871213,0.9955144434201971,1.0
4.62,1.0,0.21801535422533774,0.9959413001982226,1.0
4.63,1.0,0.22579623145574299,0.9963275362181092,1.0
4.64,1.0,0.23349968766413487,0.9966770170527534,1.0
4.65,1.0,0.24112649320255367,0.9969932404174707,1.0
4.66,1.0,0.24867741075790875,0.9972793711762432,1.0
4.67,1.0,0.25615319542824805,0.997538273016684,1.0
4.68,1.0,0.26355459479826826,0.9977725371107338,1.0
4.69,1.0,0.2708823490140741,0.9979845080479336,1.0
4.7,1.0,0.2781371908571935,0.9981763073008221,1.0
4.71,1.0,0.28531984581785647,0.9983498544573076,1.0
4.72,1.0,0.2924310321675444,0.9985068864325141,1.0
4.73,1.0,0.29947146103081823,0.9986489748523799,1.0
4.74,1.0,0.3064418364564312,0.9987775417829903,1.0
4.75,1.0,0.3133428554877344,0.9988938739630665,1.0
4.76,1.0,0.3201752082323817,0.9989991356820562,1.0
4.7700000000000005,1.0,0.32693957793134115,0.9990943804327126,1.0
4.78,1.0,0.33363664102721946,0.9991805614547846,1.0
4.79,1.0,0.3402670672319071,0.9992585412753436,1.0
4.8,1.0,0.3468315195935497,0.9993291003412288,1.0
4.8100000000000005,1.0,0.35333065456285373,0.9993929448300066,1.0
4.82,1.0,0.359765122058732,0.9994507137176211,1.0
4.83,1.0,0.36613556553329607,0.9995029851734679,1.0
4.84,1.0,0.372442622036202,0.9995502823468978,1.0
4.8500000000000005,1.0,0.3786869222783559,0.9995930786030611,1.0
4.86,1.0,0.3848690906949854,0.9996318022604973,1.0
4.87,1.0,0.390989745508084,0.9996668408778827,1.0
4.88,1.0,0.39704949878823337,0.9996985451328412,1.0
4.89,1.0,0.4030489565158113,0.9997272323316372,1.0
4.9,1.0,0.40898871864159,0.9997531895848778,1.0
4.91,1.0,0.41486937914673166,0.9997766766810069,1.0
4.92,1.0,0.4206915261021874,0.9997979286863505,1.0
4.93,1.0,0.42645574172750444,0.9998171582977357,1.0
4.94,1.0,0.4321626024490487,0.9998345579712273,1.0
4.95,1.0,0.437812678957648,0.9998503018482904,1.0
4.96,1.0,0.44340653626566157,0.9998645474986525,1.0
4.97,1.0,0.4489447337634816,0.999877437497312,1.0
4.98,1.0,0.454427825275473,0.999889100851474,1.0
4.99,1.0,0.45985635911535605,0.9998996542916956,1.0
5.0,-1.0,0.46523087814103853,0.9999092034401621,1.0
5.01,-1.0,0.4506515873089017,0.8095928438677876,-0.25
5.0200000000000005,-1.0,0.43621736284435175,0.6373874648632193,-0.71875
5.03,-1.0,0.4219267613129139,0.4815695802381732,-0.89453125
5.04,-1.0,0.40777835364252635,0.34057971505875806,-0.96044921875
5.05,-1.0,0.3937707249806319,0.213006797924479,-0.98516845703125
5.0600000000000005,-1.0,0.3799024745526916,0.09757403851699077,-0.9944381713867188
5.07,-1.0,0.36617221552210594,-0.0068738509233823575,-0.9979143142700195
5.08,-1.0,0.35257857485153016,-0.10138221808488598,-0.9992178678512573
5.09,-1.0,0.33912019316556935,-0.18689693275638303,-0.9997067004442215
5.1000000000000005,-1.0,0.3257957246148398,-0.26427385339295373,-0.9998900126665831
5.11,-1.0,0.3126038367413829,-0.33428739281944675,-0.9999587547499686
5.12,-1.0,0.2995432103454183,-0.39763826880026615,-0.9999845330312382
5.13,-1.0,0.2866125393534227,-0.45496051704556084,-0.9999941998867143
5.14,-1.0,0.2738105306875215,-0.5068278368422127,-0.9999978249575179
5.15,-1.0,0.26113590413617993,-0.5537593328187156,-0.9999991843590692
5.16,-1.0,0.24858739222618087,-0.5962247103093545,-0.999999694134651
5.17,-1.0,0.2361637400958764,-0.6346489763145405,-0.9999998853004941
5.18,-1.0,0.22386370536970063,-0.669416693106008,-0.9999999569876853
5.19,-1.0,0.2116860580339311,-0.7008758270483075,-0.9999999838703819
5.2,-1.0,0.19962958031368633,-0.7293412311568229,-0.9999999939513933
5.21,-1.0,0.18769306655114742,-0.7550977962468618,-0.9999999977317725
5.22,-1.0,0.17587532308499118,-0.7784033022115198,-0.9999999991494146
5.23,-1.0,0.16417516813102306,-0.799490997964816,-0.9999999996810305
5.24,-1.0,0.1525914316639977,-0.8185719358709892,-0.9999999998803865
5.25,-1.0,0.1411229553006154,-0.8358370840236662,-0.999999999955145
5.26,-1.0,0.12976859218368295,-0.8514592375152641,-0.9999999999831793
5.2700000000000005,-1.0,0.11852720686742685,-0.8655947478252177,-0.9999999999936923
5.28,-1.0,0.10739767520394781,-0.8783850876353004,-0.9999999999976346
5.29,-1.0,0.09637888423080503,-0.8899582667332061,-0.9999999999991129
5.3,-1.0,0.08546973205971901,-0.9004301131752074,-0.9999999999996674
5.3100000000000005,-1.0,0.07466912776638185,-0.9099054325301718,-0.9999999999998752
5.32,-1.0,0.06397599128136386,-0.9184790568070192,-0.9999999999999531
5.33,-1.0,0.05338925328210574,-0.9262367935636213,-0.9999999999999825
5.34,-1.0,0.04290785508598543,-0.9332562846961232,-0.9999999999999934
5.3500000000000005,-1.0,0.03253074854444896,-0.9396077835037284,-0.9999999999999976
5.36,-1.0,0.02225689593819475,-0.9453548578060549,-0.9999999999999991
5.37,-1.0,0.012085269873400762,-0.9505550261500861,-0.9999999999999997
5.38,-1.0,0.002014853178984307,-0.9552603334740786,-0.9999999999999999
5.39,-1.0,-0.007955361195115928,-0.9595178719898516,-1.0
5.4,-1.0,-0.017826370278645726,-0.9633702524966173,-1.0
5.41,-1.0,-0.027599161180739143,-0.966856030843408,-1.0
5.42,-1.0,-0.037274711188630245,-0.9700100938082722,-1.0
5.43,-1.0,-0.04685398786538264,-0.9728640082562425,-1.0
5.44,-1.0,-0.0563379491466466,-0.9754463370705578,-1.0
5.45,-1.0,-0.06572754343645343,-0.9777829250190808,-1.0
5.46,-1.0,-0.07502370970205662,-0.9798971574169525,-1.0
5.47,-1.0,-0.08422737756782941,-0.9818101941742617,-1.0
5.48,-1.0,-0.09333946740822799,-0.9835411815711536,-1.0
5.49,-1.0,-0.10236089043982967,-0.9851074438798887,-1.0
5.5,-1.0,-0.11129254881245533,-0.9865246567516688,-1.0
5.51,-1.0,-0.12013533569938516,-0.9878070041035381,-1.0
5.5200000000000005,-1.0,-0.1288901353866767,-0.9889673200755351,-1.0
5.53,-1.0,-0.13755782336159428,-0.990017217478847,-1.0
5.54,-1.0,-0.14613926640015829,-0.9909672040205162,-1.0
5.55,-1.0,-0.15463532265382368,-0.9918267874679139,-1.0
5.5600000000000005,-1.0,-0.16304684173529574,-0.9926045708054985,-1.0
5.57,-1.0,-0.17137466480349212,-0.9933083383362202,-1.0
5.58,-1.0,-0.17961962464765935,-0.9939451335892997,-1.0
5.59,-1.0,-0.18778254577065254,-0.994521329814108,-1.0
5.6000000000000005,-1.0,-0.1958642444713863,-0.995042693765673,-1.0
5.61,-1.0,-0.20386552892646537,-0.9955144434201971,-1.0
5.62,-1.0,-0.21178719927100284,-0.9959413001982226,-1.0
5.63,-1.0,-0.21963004767863448,-0.9963275362181092,-1.0
5.64,-1.0,-0.22739485844073665,-0.9966770170527534,-1.0
5.65,-1.0,-0.2350824080448561,-0.9969932404174707,-1.0
5.66,-1.0,-0.24269346525235946,-0.9972793711762432,-1.0
5.67,-1.0,-0.2502287911753099,-0.997538273016684,-1.0
5.68,-1.0,-0.25768913935257903,-0.9977725371107338,-1.0
5.69,-1.0,-0.2650752558252015,-0.9979845080479336,-1.0
5.7,-1.0,-0.27238787921097946,-0.9981763073008221,-1.0
5.71,-1.0,-0.2796277407783453,-0.9983498544573076,-1.0
5.72,-1.0,-0.28679556451948884,-0.9985068864325141,-1.0
5.73,-1.0,-0.29389206722275735,-0.9986489748523799,-1.0
5.74,-1.0,-0.30091795854433473,-0.9987775417829903,-1.0
5.75,-1.0,-0.307873941079208,-0.9988938739630665,-1.0
5.76,-1.0,-0.31476071043142717,-0.9989991356820562,-1.0
5.7700000000000005,-1.0,-0.32157895528366637,-0.9990943804327126,-1.0
5.78,-1.0,-0.3283293574660926,-0.9991805614547846,-1.0
5.79,-1.0,-0.3350125920245493,-0.9992585412753436,-1.0
5.8,-1.0,-0.3416293272880616,-0.9993291003412288,-1.0
5.8100000000000005,-1.0,-0.34818022493566975,-0.9993929448300066,-1.0
5.82,-1.0,-0.35466594006259744,-0.9994507137176211,-1.0
5.83,-1.0,-0.36108712124576203,-0.9995029851734679,-1.0
5.84,-1.0,-0.3674444106086328,-0.9995502823468978,-1.0
5.8500000000000005,-1.0,-0.37373844388544364,-0.9995930786030611,-1.0
5.86,-1.0,-0.37996985048476717,-0.9996318022604973,-1.0
5.87,-1.0,-0.3861392535524561,-0.9996668408778827,-1.0
5.88,-1.0,-0.39224727003395826,-0.9996985451328412,-1.0
5.89,-1.0,-0.39829451073601174,-0.9997272323316372,-1.0
5.9,-1.0,-0.404281580387726,-0.9997531895848778,-1.0
5.91,-1.0,-0.41020907770105536,-0.9997766766810069,-1.0
5.92,-1.0,-0.4160775954306707,-0.9997979286863505,-1.0
5.93,-1.0,-0.4218877204332353,-0.9998171582977357,-1.0
5.94,-1.0,-0.4276400337260911,-0.9998345579712273,-1.0
5.95,-1.0,-0.4333351105453609,-0.9998503018482904,-1.0
5.96,-1.0,-0.43897352040347243,-0.9998645474986525,-1.0
5.97,-1.0,-0.4445558271461101,-0.999877437497312,-1.0
5.98,-1.0,-0.45008258900860004,-0.999889100851474,-1.0
5.99,-1.0,-0.45555435867173405,-0.9998996542916956,-1.0
6.0,1.0,-0.4609716833170382,-0.9999092034401621,-1.0
6.01,1.0,-0.4464347721814913,-0.8095928438677876,0.25
6.0200000000000005,1.0,-0.4320425057285046,-0.6373874648632193,0.71875
6.03,1.0,-0.4177934447194394,-0.4815695802381732,0.89453125
6.04,1.0,-0.4036861642363208,-0.34057971505875806,0.96044921875
6.05,1.0,-0.3897192535393446,-0.213006797924479,0.98516845703125
6.0600000000000005,1.0,-0.3758913159258022,-0.09757403851699077,0.9944381713867188
6.07,1.0,-0.36220096859040923,0.0068738509233823575,0.9979143142700195
6.08,1.0,-0.34864684248702366,0.10138221808488598,0.9992178678512573
6.09,1.0,-0.3352275821917402,0.18689693275638303,0.9997067004442215
6.1000000000000005,1.0,-0.32194184576734686,0.26427385339295373,0.9998900126665831
6.11,1.0,-0.3087883046291299,0.33428739281944675,0.9999587547499686
6.12,1.0,-0.2957656434120144,0.39763826880026615,0.9999845330312382
6.13,1.0,-0.28287255983902665,0.45496051704556084,0.9999941998867143
6.140000000000001,1.0,-0.2701077645910653,0.5068278368422127,0.9999978249575179
6.15,1.0,-0.2574699811779683,0.5537593328187156,0.9999991843590692
6.16,1.0,-0.24495794581086316,0.5962247103093545,0.999999694134651
6.17,1.0,-0.2325704072757866,0.6346489763145405,0.9999998853004941
6.18,1.0,-0.22030612680856232,0.669416693106008,0.9999999569876853
6.19,1.0,-0.20816387797092353,0.7008758270483075,0.9999999838703819
6.2,1.0,-0.19614244652786814,0.7293412311568229,0.9999999939513933
6.21,1.0,-0.1842406303262341,0.7550977962468618,0.9999999977317725
6.22,1.0,-0.1724572391744833,0.7784033022115198,0.9999999991494146
6.23,1.0,-0.16079109472368117,0.799490997964816,0.9999999996810305
6.24,1.0,-0.14924103034966105,0.8185719358709892,0.9999999998803865
6.25,1.0,-0.13780589103636062,0.8358370840236662,0.999999999955145
6.26,1.0,-0.12648453326031944,0.8514592375152641,0.9999999999831793
6.2700000000000005,1.0,-0.11527582487632561,0.8655947478252177,0.9999999999936923
6.28,1.0,-0.10417864500420028,0.8783850876353004,0.9999999999976346
6.29,1.0,-0.09319188391670875,0.8899582667332061,0.9999999999991129
6.3,1.0,-0.0823144429285868,0.9004301131752074,0.9999999999996674
6.3100000000000005,1.0,-0.07154523428667123,0.9099054325301718,0.9999999999998752
6.32,1.0,-0.06088318106112365,0.9184790568070192,0.9999999999999531
6.33,1.0,-0.05032721703773662,0.9262367935636213,0.9999999999999825
6.34,1.0,-0.039876286611311304,0.9332562846961232,0.9999999999999934
6.3500000000000005,1.0,-0.02952934468009611,0.9396077835037284,0.9999999999999976
6.36,1.0,-0.0192853565412756,0.9453548578060549,0.9999999999999991
6.37,1.0,-0.009143297787499383,0.9505550261500861,0.9999999999999997
6.38,1.0,0.0008978457955594928,0.9552603334740786,0.9999999999999999
6.390000000000001,1.0,0.010839078330626813,0.9595178719898516,1.0
6.4,1.0,0.020681393949240304,0.9633702524966173,1.0
6.41,1.0,0.030425776891163617,0.966856030843408,1.0
6.42,1.0,0.04007320160281113,0.9700100938082722,1.0
6.43,1.0,0.04962463283469339,0.9728640082562425,1.0
6.44,1.0,0.059081025737892985,0.9754463370705578,1.0
6.45,1.0,0.06844332595958041,0.9777829250190808,1.0
6.46,1.0,0.07771246973757964,0.9798971574169525,1.0
6.47,1.0,0.08688938399399262,0.9818101941742617,1.0
6.48,1.0,0.09597498642789232,0.9835411815711536,1.0
6.49,1.0,0.1049701856070933,0.9851074438798887,1.0
6.5,1.0,0.11387588105900937,0.9865246567516688,1.0
6.51,1.0,0.12269296336060699,0.9878070041035381,1.0
6.5200000000000005,1.0,0.13142231422746378,0.9889673200755351,1.0
6.53,1.0,0.1400648066019408,0.990017217478847,1.0
6.54,1.0,0.14862130474047738,0.9909672040205162,1.0
6.55,1.0,0.15709266430001773,0.9918267874679139,1.0
6.5600000000000005,1.0,0.1654797324235771,0.9926045708054985,1.0
6.57,1.0,0.173783347824957,0.9933083383362202,1.0
6.58,1.0,0.1820043408726171,0.9939451335892997,1.0
6.59,1.0,0.1901435336727129,0.994521329814108,1.0
6.6000000000000005,1.0,0.19820174015130693,0.995042693765673,1.0
6.61,1.0,0.2061797661357621,0.9955144434201971,1.0
6.62,1.0,0.21407840943532516,0.9959413001982226,1.0
6.63,1.0,0.22189845992090812,0.9963275362181092,1.0
6.640000000000001,1.0,0.22964069960407613,0.9966770170527534,1.0
6.65,1.0,0.23730590271524926,0.9969932404174707,1.0
6.66,1.0,0.2448948357811262,0.9972793711762432,1.0
6.67,1.0,0.25240825770133757,0.997538273016684,1.0
6.68,1.0,0.25984691982433644,0.9977725371107338,1.0
6.69,1.0,0.2672115660225339,0.9979845080479336,1.0
6.7,1.0,0.2745029327666868,0.9981763073008221,1.0
6.71,1.0,0.2817217491995457,0.9983498544573076,1.0
6.72,1.0,0.2888687372087694,0.9985068864325141,1.0
6.73,1.0,0.29594461149911455,0.9986489748523799,1.0
6.74,1.0,0.3029500796639067,0.9987775417829903,1.0
6.75,1.0,0.30988584225580007,0.9988938739630665,1.0
6.76,1.0,0.3167525928568336,0.9989991356820562,1.0
6.7700000000000005,1.0,0.3235510181477895,0.9990943804327126,1.0
6.78,1.0,0.33028179797686225,0.9991805614547846,1.0
6.79,1.0,0.33694560542764357,0.9992585412753436,1.0
6.8,1.0,0.34354310688643164,0.9993291003412288,1.0
6.8100000000000005,1.0,0.3500749621088701,0.9993929448300066,1.0
6.82,1.0,0.3565418242859244,0.9994507137176211,1.0
6.83,1.0,0.3629443401092012,0.9995029851734679,1.0
6.84,1.0,0.3692831498356181,0.9995502823468978,1.0
6.8500000000000005,1.0,0.37555888735143006,0.9995930786030611,1.0
6.86,1.0,0.3817721802356183,0.9996318022604973,1.0
6.87,1.0,0.38792364982264893,0.9996668408778827,1.0
6.88,1.0,0.3940139112646068,0.9996985451328412,1.0
6.890000000000001,1.0,0.4000435735927112,0.9997272323316372,1.0
6.9,1.0,0.4060132397782196,0.9997531895848778,1.0
6.91,1.0,0.4119235067927252,0.9997766766810069,1.0
6.92,1.0,0.4177749656678546,0.9997979286863505,1.0
6.93,1.0,0.4235682015543714,0.9998171582977357,1.0
6.94,1.0,0.4293037937806919,0.9998345579712273,1.0
6.95,1.0,0.43498231591081826,0.9998503018482904,1.0
6.96,1.0,0.4406043358016956,0.9998645474986525,1.0
6.97,1.0,0.44617041565999793,0.999877437497312,1.0
6.98,1.0,0.4516811120983493,0.999889100851474,1.0
6.99,1.0,0.45713697619098587,0.9998996542916956,1.0
7.0,-1.0,0.46253855352886325,0.9999092034401621,1.0
7.01,-1.0,0.4479860517742165,0.8095928438677876,-0.25
7.0200000000000005,-1.0,0.43357834983138194,0.6373874648632193,-0.71875
7.03,-1.0,0.419314006918159,0.4815695802381732,-0.89453125
7.04,-1.0,0.4051915965883697,0.34057971505875806,-0.96044921875
7.05,-1.0,0.39120970658921245,0.213006797924479,-0.98516845703125
7.0600000000000005,-1.0,0.37736693872003607,0.09757403851699077,-0.9944381713867188
7.07,-1.0,0.36366190869251813,-0.0068738509233823575,-0.9979143142700195
7.08,-1.0,0.35009324599223524,-0.10138221808488598,-0.9992178678512573
7.09,-1.0,0.33665959374161036,-0.18689693275638303,-0.9997067004442215
7.1000000000000005,-1.0,0.32335960856422385,-0.26427385339295373,-0.9998900126665831
7.11,-1.0,0.3101919604504749,-0.33428739281944675,-0.9999587547499686
7.12,-1.0,0.29715533262457927,-0.39763826880026615,-0.9999845330312382
7.13,-1.0,0.28424842141289064,-0.45496051704556084,-0.9999941998867143
7.140000000000001,-1.0,0.2714699361135323,-0.5068278368422127,-0.9999978249575179
7.15,-1.0,0.2588185988673258,-0.5537593328187156,-0.9999991843590692
7.16,-1.0,0.24629314453000384,-0.5962247103093545,-0.999999694134651
7.17,-1.0,0.23389232054569503,-0.6346489763145405,-0.9999998853004941
7.18,-1.0,0.22161488682166708,-0.669416693106008,-0.9999999569876853
7.19,-1.0,0.20945961560431656,-0.7008758270483075,-0.9999999838703819
7.2,-1.0,0.1974252913563925,-0.7293412311568229,-0.9999999939513933
7.21,-1.0,0.18551071063544172,-0.7550977962468618,-0.9999999977317725
7.22,-1.0,0.17371468197346343,-0.7784033022115198,-0.9999999991494146
7.23,-1.0,0.1620360257577616,-0.799490997964816,-0.9999999996810305
7.24,-1.0,0.1504735741129826,-0.8185719358709892,-0.9999999998803865
7.25,-1.0,0.13902617078432672,-0.8358370840236662,-0.999999999955145
7.26,-1.0,0.12769267102192178,-0.8514592375152641,-0.9999999999831793
7.2700000000000005,-1.0,0.1164719414663471,-0.8655947478252177,-0.9999999999936923
7.28,-1.0,0.10536286003529667,-0.8783850876353004,-0.9999999999976346
7.29,-1.0,0.09436431581136999,-0.8899582667332061,-0.9999999999991129
7.3,-1.0,0.08347520893097936,-0.9004301131752074,-0.9999999999996674
7.3100000000000005,-1.0,0.07269445047436263,-0.9099054325301718,-0.9999999999998752
7.32,-1.0,0.06202096235669033,-0.9184790568070192,-0.9999999999999531
7.33,-1.0,0.05145367722025627,-0.9262367935636213,-0.9999999999999825
7.34,-1.0,0.04099153832774088,-0.9332562846961232,-0.9999999999999934
7.3500000000000005,-1.0,0.03063349945653661,-0.9396077835037284,-0.9999999999999976
7.36,-1.0,0.020378524794124782,-0.9453548578060549,-0.9999999999999991
7.37,-1.0,0.010225588834493492,-0.9505550261500861,-0.9999999999999997
7.38,-1.0,0.00017367627558613832,-0.9552603334740786,-0.9999999999999999
7.390000000000001,-1.0,-0.009778218082229626,-0.9595178719898516,-1.0
7.4,-1.0,-0.019631089436682684,-0.9633702524966173,-1.0
7.41,-1.0,-0.029385923083119072,-0.966856030843408,-1.0
7.42,-1.0,-0.03904369451303233,-0.9700100938082722,-1.0
7.43,-1.0,-0.04860536951161344,-0.9728640082562425,-1.0
7.44,-1.0,-0.0580719042543302,-0.9754463370705578,-1.0
7.45,-1.0,-0.06744424540254554,-0.9777829250190808,-1.0
7.46,-1.0,-0.07672333019818442,-0.9798971574169525,-1.0
7.47,-1.0,-0.08591008655745884,-0.9818101941742617,-1.0
7.48,-1.0,-0.09500543316366024,-0.9835411815711536,-1.0
7.49,-1.0,-0.10401027955902856,-0.9851074438798887,-1.0
7.5,-1.0,-0.11292552623570724,-0.9865246567516688,-1.0
7.51,-1.0,-0.12175206472579322,-0.9878070041035381,-1.0
7.5200000000000005,-1.0,-0.13049077769049083,-0.9889673200755351,-1.0
7.53,-1.0,-0.13914253900837867,-0.990017217478847,-1.0
7.54,-1.0,-0.1477082138627982,-0.9909672040205162,-1.0
7.55,-1.0,-0.1561886588283728,-0.9918267874679139,-1.0
7.5600000000000005,-1.0,-0.16458472195666596,-0.9926045708054985,-1.0
7.57,-1.0,-0.17289724286098712,-0.9933083383362202,-1.0
7.58,-1.0,-0.18112705280035368,-0.9939451335892997,-1.0
7.59,-1.0,-0.18927497476261765,-0.994521329814108,-1.0
7.6000000000000005,-1.0,-0.19734182354676505,-0.995042693765673,-1.0
7.61,-1.0,-0.20532840584439657,-0.9955144434201971,-1.0
7.62,-1.0,-0.21323552032039736,-0.9959413001982226,-1.0
7.63,-1.0,-0.22106395769280415,-0.9963275362181092,-1.0
7.640000000000001,-1.0,-0.2288145008118778,-0.9966770170527534,-1.0
7.65,-1.0,-0.23648792473838884,-0.9969932404174707,-1.0
7.66,-1.0,-0.2440849968211244,-0.9972793711762432,-1.0
7.67,-1.0,-0.25160647677362347,-0.997538273016684,-1.0
7.68,-1.0,-0.25905311675014914,-0.9977725371107338,-1.0
7.69,-1.0,-0.2664256614209045,-0.9979845080479336,-1.0
7.7,-1.0,-0.2737248480465003,-0.9981763073008221,-1.0
7.71,-1.0,-0.28095140655168166,-0.9983498544573076,-1.0
7.72,-1.0,-0.2881060595983211,-0.9985068864325141,-1.0
7.73,-1.0,-0.2951895226576854,-0.9986489748523799,-1.0
7.74,-1.0,-0.3022025040819833,-0.9987775417829903,-1.0
7.75,-1.0,-0.30914570517520124,-0.9988938739630665,-1.0
7.76,-1.0,-0.3160198202632345,-0.9989991356820562,-1.0
7.7700000000000005,-1.0,-0.3228255367633202,-0.9990943804327126,-1.0
7.78,-1.0,-0.3295635352527797,-0.9991805614547846,-1.0
7.79,-1.0,-0.3362344895370768,-0.9992585412753436,-1.0
7.8,-1.0,-0.342839066717199,-0.9993291003412288,-1.0
7.8100000000000005,-1.0,-0.349377927256368,-0.9993929448300066,-1.0
7.82,-1.0,-0.35585172504608675,-0.9994507137176211,-1.0
7.83,-1.0,-0.3622611074715289,-0.9995029851734679,-1.0
7.84,-1.0,-0.36860671547627805,-0.9995502823468978,-1.0
7.8500000000000005,-1.0,-0.37488918362642265,-0.9995930786030611,-1.0
7.86,-1.0,-0.381109140174013,-0.9996318022604973,-1.0
7.87,-1.0,-0.387267207119887,-0.9996668408778827,-1.0
7.88,-1.0,-0.39336400027587093,-0.9996985451328412,-1.0
7.890000000000001,-1.0,-0.399400129326361,-0.9997272323316372,-1.0
7.9,-1.0,-0.4053761978892922,-0.9997531895848778,-1.0
7.91,-1.0,-0.41129280357650083,-0.9997766766810069,-1.0
7.92,-1.0,-0.41715053805348606,-0.9997979286863505,-1.0
7.930000000000001,-1.0,-0.42294998709857695,-0.9998171582977357,-1.0
7.94,-1.0,-0.4286917306615108,-0.9998345579712273,-1.0
7.95,-1.0,-0.4343763429214285,-0.9998503018482904,-1.0
7.96,-1.0,-0.4400043923442933,-0.9998645474986525,-1.0
7.97,-1.0,-0.4455764417397373,-0.999877437497312,-1.0
7.98,-1.0,-0.4510930483173435,-0.999889100851474,-1.0
7.99,-1.0,-0.45655476374236664,-0.9998996542916956,-1.0
8.0,1.0,-0.4619621341909006,-0.9999092034401621,-1.0
8.01,1.0,-0.4474153679044963,-0.8095928438677876,0.25
8.02,1.0,-0.43301334436104166,-0.6373874648632193,0.71875
8.03,1.0,-0.4187546233461808,-0.4815695802381732,0.89453125
8.040000000000001,1.0,-0.4046377789759302,-0.34057971505875806,0.96044921875
8.05,1.0,-0.3906613995540889,-0.213006797924479,0.98516845703125
8.06,1.0,-0.37682408743106804,-0.09757403851699077,0.9944381713867188
8.07,1.0,-0.36312445886412437,0.0068738509233823575,0.9979143142700195
8.08,1.0,-0.34956114387898507,0.10138221808488598,0.9992178678512573
8.09,1.0,-0.336132786132849,0.18689693275638303,0.9997067004442215
8.1,1.0,-0.3228380427787515,0.26427385339295373,0.9998900126665831
8.11,1.0,-0.3096755843312783,0.33428739281944675,0.9999587547499686
8.120000000000001,1.0,-0.2966440945336162,0.39763826880026615,0.9999845330312382
8.13,1.0,-0.28374227022592596,0.45496051704556084,0.9999941998867143
8.14,1.0,-0.2709688212150256,0.5068278368422127,0.9999978249575179
8.15,1.0,-0.2583224701453696,0.5537593328187156,0.9999991843590692
8.16,1.0,-0.24580195237131247,0.5962247103093545,0.999999694134651
8.17,1.0,-0.23340601583064333,0.6346489763145405,0.9999998853004941
8.18,1.0,-0.2211334209193783,0.669416693106008,0.9999999569876853
8.19,1.0,-0.20898294036779924,0.7008758270483075,0.9999999838703819
8.2,1.0,-0.1969533591177258,0.7293412311568229,0.9999999939513933
8.21,1.0,-0.18504347420100847,0.7550977962468618,0.9999999977317725
8.22,1.0,-0.17325209461923086,0.7784033022115198,0.9999999991494146
8.23,1.0,-0.16157804122460878,0.799490997964816,0.9999999996810305
8.24,1.0,-0.15002014660207458,0.8185719358709892,0.9999999998803865
8.25,1.0,-0.13857725495253456,0.8358370840236662,0.999999999955145
8.26,1.0,-0.12724822197728822,0.8514592375152641,0.9999999999831793
8.27,1.0,-0.1160319147635973,0.8655947478252177,0.9999999999936923
8.28,1.0,-0.10492721167139367,0.8783850876353004,0.9999999999976346
8.290000000000001,1.0,-0.09393300222111436,0.8899582667332061,0.9999999999991129
8.3,1.0,-0.08304818698265265,0.9004301131752074,0.9999999999996674
8.31,1.0,-0.07227167746541417,0.9099054325301718,0.9999999999998752
8.32,1.0,-0.061602396009466924,0.9184790568070192,0.9999999999999531
8.33,1.0,-0.051039275677774394,0.9262367935636213,0.9999999999999825
8.34,1.0,-0.04058126014950096,0.9332562846961232,0.9999999999999934
8.35,1.0,-0.030227303614378927,0.9396077835037284,0.9999999999999976
8.36,1.0,-0.01997637066812663,0.9453548578060549,0.9999999999999991
8.370000000000001,1.0,-0.009827436208907147,0.9505550261500861,0.9999999999999997
8.38,1.0,0.00022051466518274894,0.9552603334740786,0.9999999999999999
8.39,1.0,0.010168486757603616,0.9595178719898516,1.0
8.4,1.0,0.020017474873854538,0.9633702524966173,1.0
8.41,1.0,0.029768463920954488,0.966856030843408,1.0
8.42,1.0,0.039422429005933866,0.9700100938082722,1.0
8.43,1.0,0.048980335533346006,0.9728640082562425,1.0
8.44,1.0,0.05844313930180843,0.9754463370705578,1.0
8.45,1.0,0.06781178659958353,0.9777829250190808,1.0
8.46,1.0,0.07708721429920816,0.9798971574169525,1.0
8.47,1.0,0.08627034995118166,0.9818101941742617,1.0
8.48,1.0,0.09536211187672172,0.9835411815711536,1.0
8.49,1.0,0.10436340925959724,0.9851074438798887,1.0
8.5,1.0,0.11327514223704746,0.9865246567516688,1.0
8.51,1.0,0.12209820198979644,0.9878070041035381,1.0
8.52,1.0,0.1308334708311719,0.9889673200755351,1.0
8.53,1.0,0.1394818222953372,0.990017217478847,1.0
8.540000000000001,1.0,0.14804412122464564,0.9909672040205162,1.0
8.55,1.0,0.15652122385612527,0.9918267874679139,1.0
8.56,1.0,0.16491397790710335,0.9926045708054985,1.0
8.57,1.0,0.17322322265997886,0.9933083383362202,1.0
8.58,1.0,0.1814497890461513,0.9939451335892997,1.0
8.59,1.0,0.18959449972911468,0.994521329814108,1.0
8.6,1.0,0.1976581691867244,0.995042693765673,1.0
8.61,1.0,0.20564160379264587,0.9955144434201971,1.0
8.620000000000001,1.0,0.21354560189699243,0.9959413001982226,1.0
8.63,1.0,0.22137095390616104,0.9963275362181092,1.0
